point_id,session_id,ai_id,vector_name,self_assessed,grounded,gap,domain,goal_id,timestamp
29e9510a-4f78-4fc9-b816-cdda77690a6c,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,signal,0.7,1.0,-0.3,,,1770864155.99252
cfece511-50d9-431b-9a2f-be31a1cebe87,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,know,0.85,0.65,0.2,,,1770864156.025034
ed71000f-4bd5-405b-b608-a2dd52d40638,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,uncertainty,0.15,0.0,0.15,,,1770864156.025034
da834845-60af-438e-b6f4-bd0ec35fdbb3,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,completion,0.8,0.0,0.8,,,1770864156.025034
5a85022f-0b96-4501-ba75-2a9d271ceee7,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,context,0.9,,,,,1770864156.025034
7c795d31-f74e-4989-9896-9af45c7f6ca1,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,clarity,0.85,,,,,1770864156.025034
f9cb856b-aa91-4ae7-a0e3-cd33609a895c,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,signal,0.85,1.0,-0.15,,,1770864156.025034
d48bdd31-02b7-4c6a-989b-934ef2f7e95b,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,state,0.9,,,,,1770864156.025034
f25fe93c-ea8e-4774-bd93-1ae062bcfac2,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,change,0.6,,,,,1770864156.025034
1b0960e3-e1f1-4a19-a62f-b2312fd7431f,1dfb26ff-e28d-422a-998a-0213b92f6694,claude-code,impact,0.8,,,,,1770864156.025034
f2c73281-07bc-4da9-9ae2-6c85835f95f2,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,know,0.8,0.5666666666666668,0.2333,,,1770888327.631377
1bcf744a-6aed-4604-ae7f-68992147b8d2,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,uncertainty,0.2,0.0,0.2,,,1770888327.631377
47b1c158-6c8a-441a-9a60-f9404566a6cc,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,completion,0.1,,,,,1770888327.631377
7db3a0a7-0abc-448c-a39a-2f8661b180d7,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,context,0.85,0.7499999999999999,0.1,,,1770888327.631377
4c4b37ad-0a4b-47c7-b929-a1b2ecf30e95,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,do,0.75,,,,,1770888327.631377
d28f4c41-0ff9-48f8-af9b-c33c69819731,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,signal,0.8,0.688888888888889,0.1111,,,1770888327.631377
25bf34e1-2b94-4870-b26e-0cce1c9e587a,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,know,0.9,1.0,-0.1,,,1770888327.66018
07adbf0c-75b4-44bc-995a-f42337d53477,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,do,0.9,,,,,1770888327.66018
3ae6abf4-707c-4e7e-b987-236b52389f2e,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,context,0.9,,,,,1770888327.66018
b15cd098-519c-463a-913a-366780a8290e,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,clarity,0.9,,,,,1770888327.66018
f175ff8c-4b5b-4174-81a6-3ed2c0a4048f,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,signal,0.85,0.6111111111111113,0.2389,,,1770888327.66018
52968f70-84d8-44dd-af59-4477cb5d3762,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,state,0.9,,,,,1770888327.66018
4900fe11-0453-4607-aaf4-f4c265ce594a,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,change,0.4,,,,,1770888327.66018
2bf274b2-f084-484f-b41d-c8305f471eaa,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,completion,1.0,,,,,1770888327.66018
f62cdac8-8637-481d-8fb5-313b5dfb250c,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,impact,0.85,0.0,0.85,,,1770888327.66018
9a4e2eca-66fe-4d77-a1a3-4539d755ec1f,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,uncertainty,0.1,0.0,0.1,,,1770888327.66018
c2506c4f-a9d8-4078-a0ab-0b4049866ad6,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,know,0.95,0.5666666666666668,0.3833,,,1770888351.506971
1abeca47-8019-4cce-afa0-dbbe2ae313f4,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,uncertainty,0.1,0.0,0.1,,,1770888351.506971
77b76411-7102-4f07-a69f-b192653c5e8d,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,completion,0.1,,,,,1770888351.506971
db576c99-3de9-47c4-9387-40af2b01260e,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,context,0.95,0.7499999999999999,0.2,,,1770888351.506971
1430d73c-94bd-4bf1-878f-035e2608ace2,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,do,0.95,,,,,1770888351.506971
40cbd8fe-d289-4c28-88f8-4cf01d0b5ca2,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,signal,0.9,0.688888888888889,0.2111,,,1770888351.506971
6ee030d1-5685-4794-8599-3c1460cbf298,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,know,0.95,1.0,-0.05,,,1770888351.534281
050b4f8d-6bee-4202-a07d-d16a8f2acc6c,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,do,0.95,,,,,1770888351.534281
d9cb0c67-d1f3-46b8-8980-8683d3d48672,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,context,0.95,,,,,1770888351.534281
e0168dc4-88b9-40d9-aa47-312ccac43f5d,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,clarity,0.95,,,,,1770888351.534281
8fbc1b81-55ce-485a-8ca6-1ccf20f68c10,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,signal,0.9,0.6111111111111113,0.2889,,,1770888351.534281
f92a1a19-7a8b-4f13-8e70-a95ccc1ead9d,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,state,0.9,,,,,1770888351.534281
e37139b4-c28d-453e-9afd-c821f59559cf,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,change,0.1,,,,,1770888351.534281
da2f4ba8-0da5-4a8c-936e-61f376bf3793,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,completion,1.0,,,,,1770888351.534281
ca5bccfe-4b6a-4184-8de3-bdd50db80d09,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,impact,0.5,0.0,0.5,,,1770888351.534281
7680fbdd-5d86-494b-be55-0735a8f954d2,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,uncertainty,0.1,0.0,0.1,,,1770888351.534281
17bdfa30-a5c1-4cf8-9b4a-0e13a2801436,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,know,0.75,0.8333333333333335,-0.0833,,,1770932772.051736
19d10104-232c-400a-8db0-f9eb451e3898,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,uncertainty,0.25,0.0,0.25,,,1770932772.051736
d4f60862-7b57-4f07-9620-3603e6117c9c,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,completion,0.6,,,,,1770932772.051736
ad7b7ee2-b5a1-4f51-ad08-262b9b3f23b2,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,context,0.8,0.7499999999999999,0.05,,,1770932772.051736
3be15e3b-c8d4-41c0-a1ea-c65ca6ebefd8,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,do,0.5,,,,,1770932772.051736
520e475f-b88f-4947-b693-b487060f3eb1,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,signal,0.5,1.0,-0.5,,,1770932772.051736
49511bb1-f016-40ff-b47b-39d5083c6109,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,know,0.85,1.0,-0.15,,,1770932772.078354
cc84ae31-8c44-4a4c-8cfa-18b0e2b0b899,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,uncertainty,0.15,0.0,0.15,,,1770932772.078354
9ef985e9-60a4-4330-a02f-4d353f240e64,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,context,0.9,,,,,1770932772.078354
c77ae2ad-2908-4e13-88d6-0703d5fcd96b,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,completion,0.9,,,,,1770932772.078354
729cb61a-23db-401f-8b4e-39b3157ad6dd,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,impact,0.8,0.0,0.8,,,1770932772.078354
57579648-7292-4aaf-8614-2661da7ab0a4,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,do,0.85,,,,,1770932772.078354
bbcf1cb8-e0b3-4c3e-8892-af4026422787,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,change,0.75,,,,,1770932772.078354
2a07b81e-fab0-473c-bd01-048215cb6430,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,signal,0.8,0.6111111111111113,0.1889,,,1770932772.078354
1dffef17-97df-46d9-b84d-3b0ab56fa218,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,clarity,0.85,,,,,1770932772.078354
78407439-d767-4f74-8a48-c8bd2669acbd,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,know,0.6,0.8333333333333335,-0.2333,,,1770933554.149108
f309e85b-e86e-4cc8-965d-30c31acae221,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,uncertainty,0.4,0.0,0.4,,,1770933554.149108
f2aa64e0-8d93-453c-8ccc-411e68e65a54,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,completion,0.5,,,,,1770933554.149108
72310f74-09a2-4564-94bc-f2cf4be9c1b8,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,context,0.75,0.7499999999999999,0.0,,,1770933554.149108
4af21af7-a827-4c87-a828-d1376e4dc0ea,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,do,0.5,,,,,1770933554.149108
6fdfa30c-df0b-441b-b41f-18c2ba037bd3,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,signal,0.5,1.0,-0.5,,,1770933554.149108
1d2666cf-a21b-4572-8fde-426733df5015,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,know,0.8,1.0,-0.2,,,1770933554.176394
81852746-703c-4bc5-9fe4-cd931dcd9c86,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,do,0.6,,,,,1770933554.176394
01e1de8a-98eb-479a-8c89-ba6bb1fac911,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,context,0.8,,,,,1770933554.176394
8e21c54d-846f-46a7-8c3e-ba48b201b0ae,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,clarity,0.85,,,,,1770933554.176394
e7c8d8f9-ad29-4091-b5c6-f1f8ab7afdf7,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,signal,0.75,0.6111111111111113,0.1389,,,1770933554.176394
42a30c01-b435-495d-87f9-de4480f964de,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,state,0.75,,,,,1770933554.176394
3fe81b69-3c42-4b44-939f-d829cd5059b9,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,change,0.6,,,,,1770933554.176394
bba29c23-dc45-47ae-86c4-47020015cbb0,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,completion,0.9,,,,,1770933554.176394
48ced5e8-84f8-4241-b55a-a0d4fe70a8b8,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,impact,0.65,0.19999999999999998,0.45,,,1770933554.176394
5e009375-2f18-44d6-bdb5-9d1a4234316d,aaa89125-72e7-41c3-beb6-82c59c0c318a,claude-code,uncertainty,0.25,0.0,0.25,,,1770933554.176394
5523be8a-0cea-4d3e-b236-5fdc2b3668fe,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,know,0.8,0.7,0.1,,,1770939980.627092
a578a551-966b-4815-bee6-df4d42a70a57,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,uncertainty,0.25,0.3,-0.05,,,1770939980.627092
e23bb62e-7cf0-438a-a033-ec7192970991,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,completion,0.2,,,,,1770939980.627092
ddba2c21-9637-408a-b2d2-a858082971f9,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,context,0.85,0.7499999999999999,0.1,,,1770939980.627092
b2d67a3b-bc89-4c48-b8a9-bdfa17b031bc,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,do,0.4,,,,,1770939980.627092
565a3f4f-666e-444e-996c-8b098d2b283c,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,signal,0.75,0.7666666666666667,-0.0167,,,1770939980.627092
d417fc69-676c-4dc6-a06a-c2f2652d976f,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,know,0.9,1.0,-0.1,,,1770939980.653718
e744047c-4194-4b48-acb9-6560b32c6b7b,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,do,0.85,,,,,1770939980.653718
9f26c49b-5fc6-4961-9881-eca54541cc0e,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,context,0.9,,,,,1770939980.653718
d6c4abd5-700a-42ae-8251-5163109afc92,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,clarity,0.9,,,,,1770939980.653718
8f13bcd0-8845-4f65-80fa-17266848f0b1,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,signal,0.8,1.0,-0.2,,,1770939980.653718
4107beb8-3d61-4d84-957c-2eabc7ef120e,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,state,0.85,,,,,1770939980.653718
6c0eda07-9809-4226-b102-957b3c443abc,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,change,0.8,,,,,1770939980.653718
4618e8d1-2d8e-4b9f-a819-7cd0cdfde67b,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,completion,0.95,,,,,1770939980.653718
d68f3089-746b-4d33-915e-949d7c53e4bd,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,impact,0.9,,,,,1770939980.653718
42489db5-3f15-44cb-bac5-688eed4e71cd,0ddaaf9c-72c0-4d0b-9415-1c9ca23c5228,claude-code,uncertainty,0.15,0.0,0.15,,,1770939980.653718
71fa1a8b-c844-468b-941d-c8576e96506a,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.8,,,,,1771007214.531913
854b8837-f27e-4487-94ef-b5ada74e43ba,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.9,1.0,-0.1,,,1771007214.531913
c20f8262-b2d3-40ea-871c-14d8de6a1e82,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,,,,,1771007214.531913
ed1a2be8-eef3-4043-b92a-3baa9fb7689f,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,clarity,0.8,,,,,1771007214.531913
7c90b154-6311-4920-b113-9c3c2de14260,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.8,,,,,1771007214.531913
c0f8fc66-739c-4c06-9857-7328c8250983,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,state,0.85,,,,,1771007214.531913
a4401488-edd8-48a8-844e-5e5b3b08f617,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,change,0.85,,,,,1771007214.531913
73967f24-f451-4316-a7a3-79cb9832dd0f,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.95,1.0,-0.05,,,1771007214.531913
96f34ed2-cb18-40a8-8caf-07a26e40290b,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,impact,0.85,,,,,1771007214.531913
afc498f6-0219-4ca3-ae8c-8302b8bf622d,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.18,,,,,1771007214.531913
5a563952-f070-4d76-a1a2-40a0d86adcb8,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.85,0.58,0.27,,,1771019350.225046
43b674e0-b4a9-4260-8225-3b37c7df8896,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.2,0.09999999999999999,0.1,,,1771019350.225046
c37902ed-182a-4801-9957-a3bff67c9e7e,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.9,,,,,1771019350.225046
47c77079-3744-4022-80cb-fd07787b5f57,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,0.7499999999999999,0.1,,,1771019350.225046
2101e0d4-97d6-4f43-a084-fff7fce6c2b6,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.85,,,,,1771019350.225046
ff2a1845-972a-482a-a092-aa405728b9c1,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.8,0.5777777777777778,0.2222,,,1771019350.225046
837f8659-b637-4df7-8e01-3e92979610b6,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.85,1.0,-0.15,,,1771019350.25218
190ebfd1-8ae6-441b-a2de-568eee6f67d6,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.85,1.0,-0.15,,,1771019350.25218
4f88c4f2-c6f6-4a61-9c4f-d18128d4083f,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,,,,,1771019350.25218
f7e69db0-7188-4658-a449-d1c93b57a80f,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,clarity,0.85,,,,,1771019350.25218
2b86f3dc-df12-435a-b5df-85bf69b59ace,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.8,0.818181818181818,-0.0182,,,1771019350.25218
417376e9-35e0-4dae-bfc7-61fe73b3af7a,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,state,0.8,,,,,1771019350.25218
f612a33c-451f-46f1-a4f5-506429d5dc99,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,change,0.6,,,,,1771019350.25218
7c6dd471-e01a-4001-b398-4a3b3adedeeb,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.9,1.0,-0.1,,,1771019350.25218
bc090d44-de07-4e90-a5f1-a982d998cc0f,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,impact,0.8,,,,,1771019350.25218
2fb4aa45-8669-47b3-bc4f-0399f3f638d4,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.2,0.0,0.2,,,1771019350.25218
5d3ac2ff-a4d9-457e-8f08-dd6d3b3a895a,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.85,0.58,0.27,,,1771081223.368093
80f6c257-1f20-4d34-9a24-bc11690ae813,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.2,0.09999999999999999,0.1,,,1771081223.368093
20f8f2de-7457-4fa6-a45e-235b42cfe950,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.9,,,,,1771081223.368093
e1d8478e-b243-42f2-a288-7fbd9ca9efd3,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,0.7499999999999999,0.1,,,1771081223.368093
70e3e24f-de84-43e2-8dc2-1b33bf39bf92,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.85,,,,,1771081223.368093
af792c3a-a708-4109-ac68-8a6a8e050275,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.8,0.6148148148148149,0.1852,,,1771081223.368093
662f2dea-88a7-4e96-93cf-a540be7ed3d5,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.88,1.0,-0.12,,,1771081223.398495
f404bf71-1d40-4e12-afc3-900f98b25de5,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.9,1.0,-0.1,,,1771081223.398495
4909e673-9606-4f23-ac4a-29c244c9fe67,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,,,,,1771081223.398495
f5f4b57a-00b0-45d6-8a16-7fc24ad23667,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,clarity,0.88,,,,,1771081223.398495
5e333069-0307-4c4f-8c3d-64b4f567d0bd,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.85,0.8787878787878787,-0.0288,,,1771081223.398495
527713e8-df07-4a7e-91ae-aa1091d110d6,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,state,0.85,,,,,1771081223.398495
a0530f55-f61c-466b-8c9c-7bdfa0880d5f,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,change,0.7,,,,,1771081223.398495
05cf434b-1d03-40a6-bebd-b2566b794fcc,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.95,1.0,-0.05,,,1771081223.398495
e941c1bb-a984-4e60-8f4b-112189b4ddf5,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,impact,0.8,,,,,1771081223.398495
9503337c-eff9-41a3-96d8-dddd5e1592bf,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.15,0.0,0.15,,,1771081223.398495
dd406da7-d1e7-416c-8e23-b31e480b3f8a,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.85,0.58,0.27,,,1771082314.110745
f4aa2922-8a35-4b80-aaf3-a67eae85a5a9,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.2,0.09999999999999999,0.1,,,1771082314.110745
330a279d-6c66-4493-9d9d-18ed662e1c17,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.9,,,,,1771082314.110745
30b974e0-eb47-45ca-9b20-a1c2b54109c0,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,0.7499999999999999,0.1,,,1771082314.110745
475df6cd-9be9-4548-b321-74fe9e1ee557,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.85,,,,,1771082314.110745
e12981d2-c3c1-443f-8d8d-1685ef972c1d,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.8,0.6148148148148149,0.1852,,,1771082314.110745
2e9448e1-f51a-4f01-9ca9-06dbc4edf360,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.5,1.0,-0.5,,,1771082314.137841
8b2ff304-3448-4f8b-9c59-a27bae621668,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.85,0.58,0.27,,,1771082348.398791
a198ae7c-7437-4ab9-8a19-33465244e8d6,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.2,0.09999999999999999,0.1,,,1771082348.398791
1e22f07c-d251-423e-b238-482b2d3635d8,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.9,,,,,1771082348.398791
a6e2a5c3-154b-49c0-8900-9c1fe5444047,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,0.7499999999999999,0.1,,,1771082348.398791
747cb514-59fe-4e4b-90dd-7104557c81bf,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.85,,,,,1771082348.398791
5e4da3c1-cdaa-45d7-8362-15d14daa1d16,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.8,0.6148148148148149,0.1852,,,1771082348.398791
60dafb6b-2b21-483c-b0e4-8b0252893dbb,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.85,1.0,-0.15,,,1771082348.431413
4eec29bb-a068-45ae-9406-6a8b5b2650a2,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.85,1.0,-0.15,,,1771082348.431413
9a013167-1203-45e1-b9b5-70cf4ecdc9ae,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,,,,,1771082348.431413
08535da5-072e-4257-ab9b-2b38f82ee313,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,clarity,0.85,,,,,1771082348.431413
11fd08c7-a502-4a75-8994-3c8e16eba399,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.8,0.8787878787878787,-0.0788,,,1771082348.431413
c5730311-3e10-4fa7-bad0-168d3d3ada28,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,state,0.8,,,,,1771082348.431413
5ec75d4b-86c3-4f41-b1ac-2810e2df6495,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,change,0.5,,,,,1771082348.431413
a925bc50-2a07-4894-83e6-3d1c55f98b88,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.9,1.0,-0.1,,,1771082348.431413
2807fabd-a9c0-495a-bad0-3607ac9f49e6,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,impact,0.7,,,,,1771082348.431413
ba86fe39-0456-41c2-8610-d2c7b6013b2d,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.2,0.0,0.2,,,1771082348.431413
5621194a-587b-4f53-b3c6-d4bbb042006f,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.85,0.58,0.27,,,1771082355.193449
94406964-30f6-4720-9dae-ddcab266d0f9,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.2,0.09999999999999999,0.1,,,1771082355.193449
46f53055-4289-436b-8bd3-fa635eb1513f,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.9,,,,,1771082355.193449
7b5b5a7b-acf7-45fe-8664-874870019243,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,0.7499999999999999,0.1,,,1771082355.193449
405f01f8-a7f9-4f82-bea3-9b56e4b65e0a,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.85,,,,,1771082355.193449
6a0f3100-5fb7-4b52-88fd-805088e4cf5c,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.8,0.6148148148148149,0.1852,,,1771082355.193449
883a9419-358f-416c-90d5-37807a4b444a,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.85,1.0,-0.15,,,1771082355.221066
d7912f07-7e9c-4b3f-9445-f33bc7359fbb,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,do,0.85,1.0,-0.15,,,1771082355.221066
f93d0eb6-fa02-4c53-b82e-4a0a5de2f3e1,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,context,0.85,,,,,1771082355.221066
cd4c6ad0-3643-4aad-a4b5-91f41087bbac,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,clarity,0.85,,,,,1771082355.221066
3b978397-7c93-4dcb-87e5-aa0d22199f8f,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,signal,0.8,0.8787878787878787,-0.0788,,,1771082355.221066
7614202b-45f2-4486-95d5-ba05481ac4fb,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,state,0.8,,,,,1771082355.221066
30e66110-ffc9-4acb-b7d2-5ccec9db8b73,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,change,0.5,,,,,1771082355.221066
427e1480-ead2-448b-9aac-4c606a35d202,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,completion,0.9,1.0,-0.1,,,1771082355.221066
98643f7d-8d87-4fa8-978b-aa8b0a38c9cd,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,impact,0.7,,,,,1771082355.221066
cea48cb9-7835-4b4e-86f7-56e95a9d197e,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,uncertainty,0.2,0.0,0.2,,,1771082355.221066
36f65b2f-c816-4cfa-b88a-a06cc6a95958,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,know,0.85,0.58,0.27,,,1771082425.871036
